id,capdb,crawlDate,crawlFromGivenUrl,crawlStorageFolder,emptySite,franchise,givenAddress,givenEmail,givenUrl,intermediateUrl,niada,numPages,redirectUrl,siteName,siteUrl,urlRequiresReview,SUMMARY_GENERAL_STATS_ID,SUMMARY_SCHEDULER_STATS_ID,SUMMARY_SITE_ID,SUMMARY_WP_STATS_ID,id,CRM,DMS,acura,address,areaCode,astonMartin,audi,bentley,bmw,buick,cadillac,carsSold,chevy,chrysler,city,country,currentCRM,currentCRMSatisfaction,dataMiningToold,dealershipName,dodge,email,ferrari,fiat,first1,first2,first3,firstName,ford,gmc,groupName,hasBDC,hasScheduler,honda,hummer,hyundai,inMarketCRM,infiniti,inventory,jaguar,jeep,kia,lamborghini,landRover,last1,last2,last3,lastName,leadStatus,lead_no,lexus,lincoln,lotus,maserati,mazda,mclaren,mercedes,mini,mitsubishi,nissan,numSalesPeople,phone,porsche,rating,role,role1,role2,role3,rollsRoyce,salesServiceBDC,salesServiceCRM,schedulerProvider,scion,serviceSoftware,singlePoint,smart,state,subaru,timeLeftCRM,toyota,useDataMining,volvo,vw,webProvider,website,zip,id,AREA_CARS,AUTO_ONE,CARBASE,CARS_FOR_SALE,CLICK_MOTIVE,COBALT,COBALT_GROUP,COBALT_NITRA,DEALERFIRE,DEALERINSPIRE,DEALER_APEX,DEALER_CAR_SEARCH,DEALER_COM,DEALER_EPROCESS,DEALER_EPROCESS_PRIMARY,DEALER_LAB,DEALER_ON,DEALER_ON_SECONDARY,DEALER_TRACK,DEALER_ZOOM,DEALER_ZOOM_SECONDARY,DIGIGO,DOMINION,DRIVE_WEBSITE,EBIZ_AUTOS,ELEAD_DIGITAL_CRM,FORD_DIRECT,FRESH_INPUT,FUSION_ZONE,GARY_STOCK,INTERACTIVE_360,JAZELAUTOS,LIQUID_MOTORS,MOTION_FUZE,NAKED_LIME,NAKED_LIME_SECONDARY,POTRATZ,POTRATZ_SECONDARY,REYNOLDS,SMART_DEALER_SITES,SOKAL_MEDIA_GROUP,VINSOLUTIONS,WAYNE_REAVES,id,ACUITY_SCHEDULER,ADP_OLD_SCHEDULER,ADP_OLD_SCHEDULER_ALTERNATIVE,ADP_SCHEDULER,ADP_SCHEDULER_BACKUP,AD_WORKZ_SCHEDULER,AUTO_APPOINTMENTS_SCHEDULER,CAR_RESEARCH_SCHEDULER,CIMA_SYSTEMS,CIMA_SYSTEMS_SECONDARY,COBALT_SCHEDULER,DEALERMINE_SCHEDULER,DEALER_CONNECTION_SCHEDULER,DEALER_FX_SCHEDULER,DEALER_SOCKET,DRIVERSIDE_SCHEDULER,LEAD_RESULT_SCHEDULER,MY_VEHICLE_SITE_SCHEDULER,OTHER_XTIME,PBS_SYSTEMS_SCHEDULER,REYNOLDS_SCHEDULER,SCHEDULE_WEB_PRO_SCHEDULER,SERVICE_BOOK_PRO_SCHEDULER,SHOPWATCH_SCHEDULER,TIME_HIGHWAY_SCHEDULER,TOTAL_CUSTOMER_CONNECT_SCHEDULER,UDC_REVOLUTION,VIN_SOLUTION_SCHEDULER,XTIME_SCHEDULER,id,ACTIVE_ENGAGE,ADD_THIS,ADOBE_TAG_MANAGER,AD_ROLL,AKAMAI,ANDROID_APP,APPLE_APP,APPNEXUS,AUTO_TRADER_PLUGIN,BLACKBOOK_INFORMATION,BOLD_CHAT,CALL_MEASUREMENT,CARCODE_SMS,CLICKY,CLOUDFLARE,COLLSERVE,CONTACTATONCE,CUTECHAT,DEALERSHIP_INTEGRATED_DATA_SOLUTIONS,DEALERVIDEOS,DEALER_CENTRIC,DEALER_COM_POWERED_BY,DEALER_COM_VERSION_8,DEALER_COM_VERSION_9,DEALER_EPROCESS_CHAT,DEMDEX,E_CARLIST,FETCHBACK,FORCETRAC,GHOSTERY,GHOSTERY_SECOND,GOOGLE_MAPS,GOOGLE_TAG_MANAGER,GOOGLE_TRANSLATE,GUBA_GOO_TRACKING,HAS_GOOGLE_PLUS,INSPECTLET,JQUERY,LOT_LINX,MOTOFUZE,MY_VEHICLE_SITE,NAKED_LIME_IMAGES,OUTSELLCAMPAIGNSTORE,PLUS_ONE_BUTTON,POSTS_INSTAGRAM_TO_SITE,PURE_CARS,SHARP_SPRING,SHOWROOM_LOGIC,SKYSA,SOCIAL_CRM_360,SPEEDSHIFTMEDIA,USES_CLIENT_CONNEXION,USES_GOOGLE_AD_SERVICES,USES_GOOGLE_ANALYTICS,VIN_LENS,VOICESTAR,WUFOO_FORMS,YOAST,YOUTUBE_EMBEDDED
30,LEA1295,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.hillyersford.com%2F/05-18-2015,0,0,"Hillyer's Mid - City Ford",bgallagher@hillyers.com,http://www.hillyersford.com/,http://www.hillyersford.com/,testing,30,http://www.hillyersford.com/,"Hillyer's Mid - City Ford",Unknown,0,4285,4285,11,4285,11,Ford(SalesPoint),AutoSoft,0,"3000 Hillyer Ln",,0,0,0,0,0,0,0-100,0,0,Woodburn,USA,"1 year",4,,"Hillyer's Mid - City Ford",0,bgallagher@hillyers.com,0,0,Leo,Brandon,Rudy,Bill,0,0,HILLYER'S,Yes,No,0,0,0,,0,75,0,0,0,0,0,Hillyer,Hillyer,Alaniz,Gallagher,"Completed Survey",LEA1295,0,0,0,0,0,0,0,0,0,0,0-5,"(503) 981-4747",0,"2.5 to 3.4 Stars",,DP,GSM,"FIN DIR",0,Yes,Yes,,0,,Multi,0,OR,0,,0,No,0,0,I/O.com,http://www.hillyersford.com/,97071,4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,LEA10311,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.greatlakesfordludington.com/05-18-2015,0,0,"Great Lakes Ford of Ludington",cz@greatlakesautogroup.com,http://www.greatlakesfordludington.com,http://www.greatlakesfordludington.com,testing,309,http://www.greatlakesfordludington.com,"Great Lakes Ford of Ludington",Unknown,0,3403,3403,12,3403,12,ReynoldsContactManagement,Reynolds,0,"3045 West US 10-31",,0,0,0,0,0,0,0-100,0,0,Ludington,USA,"Over 2 years",,,"Great Lakes Ford of Ludington",0,cz@greatlakesautogroup.com,0,0,Christopher,Jeff,Michael,,0,0,,Yes,Yes,0,0,0,,0,100,0,0,0,0,0,Zeppenfeld,Hettiger,Spalding,,"Completed Survey",LEA10311,0,0,0,0,0,0,0,0,0,0,06-10,"(231) 845-5111",0,None,,Owner,GM,"FIN MGR",0,No,Yes,VinSolutions,0,,Single,0,MI,0,,0,No,0,0,VinSolutions,http://www.greatlakesfordludington.com,49431,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,LEA14258,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Feuroclassics.porschedealer.com%2F/05-18-2015,0,0,"Euroclassics Porsche",mcooke@euroclassics.com,http://euroclassics.porschedealer.com/,http://euroclassics.porschedealer.com/,testing,414,http://euroclassics.porschedealer.com/,"Euroclassics Porsche",Unknown,0,3711,3711,13,3711,13,DealerSocket,DealerTrack,0,"11900 Midlothian Turnpike",,0,0,0,0,0,0,0-100,0,0,MIDLOTHIAN,USA,"0-6 months",,,"Euroclassics Porsche",0,mcooke@euroclassics.com,0,0,Mark,Christopher,Tracy,,0,0,,No,No,0,0,0,,0,67,0,0,0,0,0,Cooke,Rennie,Clark,,"Current Customer",LEA14258,0,0,0,0,0,0,0,0,0,0,0-5,"(804) 794-6868",0,None,,DP,GSM,"FIN MGR",0,,,,0,,Single,0,VA,0,,0,Yes,0,0,GaryStockCompany,http://euroclassics.porschedealer.com/,23113,3711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14,LEA9053,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.kerrydavischevrolet.com%2F/05-18-2015,0,0,"KERRY DAVIS CHEVROLET",aliciawillingham3@yahoo.com,http://www.kerrydavischevrolet.com/,http://www.kerrydavischevrolet.com/,testing,171,http://www.kerrydavischevrolet.com/,"KERRY DAVIS CHEVROLET",Unknown,0,2157,2157,14,2157,14,None,Reynolds,0,"1707 N Glenn L English St",,0,0,0,0,0,0,0-100,0,0,Cordell,USA,,,,"KERRY DAVIS CHEVROLET",0,aliciawillingham3@yahoo.com,0,0,Kerry,Bob,Nikki,Alicia,0,0,,No,Yes,0,0,0,,0,51,0,0,0,0,0,Davis,Estes,Kuehne,Willingham,"Completed Survey",LEA9053,0,0,0,0,0,0,0,0,0,0,0-5,"(888) 448-4355",0,None,,President,"SLS MGR","FIN MGR",0,,,Cobalt,0,,Single,0,OK,0,,0,No,0,0,Cobalt,http://www.kerrydavischevrolet.com/,73632,2157,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,LEA16525,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.universityvolvo.com%2F/05-18-2015,0,0,"University Volvo",sgmvolvo@hotmail.com,www.universityvolvo.com/,http://www.universityvolvo.com/,testing,251,http://www.universityvolvo.com/,"University Volvo",Unknown,0,3093,3093,15,3093,15,ADP,ADP,0,"7716 N Tryon St",,0,0,0,0,0,0,0-100,0,0,Charlotte,USA,"Over 2 years",,,"University Volvo",0,sgmvolvo@hotmail.com,0,0,Michael,Jeffrey,Greg,Steve,0,0,,Yes,Yes,0,0,0,,0,85,0,0,0,0,0,Spinks,Goodman,Cole,Magowan,"Completed Survey",LEA16525,0,0,0,0,0,0,0,0,0,0,0-5,"(888) 584-9147",0,"2.5 to 3.4 Stars",,VP,"SLS MGR","FIN MGR",0,Yes,Yes,xTime,0,,Single,0,NC,0,,0,No,0,0,Dealer.com,www.universityvolvo.com/,28262,3093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15,LEA960,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.goldmotors.com%2F/05-18-2015,0,0,"GOLD CHEVROLET BUICK GMC CADILLAC",mike@goldmotors.com,http://www.goldmotors.com/,http://www.goldmotors.com/,testing,174,http://www.goldmotors.com/,"GOLD CHEVROLET BUICK GMC CADILLAC",Unknown,0,2332,2332,16,2332,16,DealerSocket,,0,"1422 N Coast Hwy",,0,0,0,0,0,0,,0,0,Newport,USA,,,,"GOLD CHEVROLET BUICK GMC CADILLAC",0,mike@goldmotors.com,0,0,"Mike & Jackie",Mike,Tristan,,0,0,,,Yes,0,0,0,,0,94,0,0,0,0,0,Henneman,HArless,Goebel,,"Current Customer",LEA960,0,0,0,0,0,0,0,0,0,0,,"(541) 272-3449",0,None,,GM,"SLS MGR","Fleet Manager",0,,,DealerSocket,0,,Single,0,OR,0,,0,,0,0,Cobalt,http://www.goldmotors.com/,97365,2332,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,LEA5982,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.landroverbuckhead.net%2F/05-18-2015,0,0,"Land Rover Buckhead",,http://landroverbuckhead.net/,http://landroverbuckhead.net/,testing,83,http://www.landroverbuckhead.net/,"Land Rover Buckhead",Unknown,0,2416,2416,17,2416,17,,,0,"545 E Paces Ferry Rd NE",,0,0,0,0,0,0,,0,0,Atlanta,USA,,,,"Land Rover Buckhead",0,,0,0,Myron,Marc,Todd,Ben,0,0,,,No,0,0,0,,0,25,0,0,0,0,0,Beck,Gillespie,Miller,Teage,"Attempted to Call",LEA5982,0,0,0,0,0,0,0,0,0,0,,"(888) 638-6290",0,"2.5 to 3.4 Stars",,GM,"SLS MGR","Floor MGR",0,,,,0,,,0,GA,0,,0,,0,0,Dealer.com,http://landroverbuckhead.net/,30305,2416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,LEA3490,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.lamborghinihouston.com%2F/05-18-2015,0,0,"LAMBORGHINI HOUSTON",zlawrence@indigoautogroup.com,http://www.lamborghinihouston.com/,http://www.lamborghinihouston.com/,testing,421,http://www.lamborghinihouston.com/,"LAMBORGHINI HOUSTON",Unknown,0,5725,5725,18,5725,18,ADP,DealerTrack,0,"13921 North Freeway",,0,0,0,0,0,0,0-100,0,0,Houston,USA,"Over 2 years",,,"LAMBORGHINI HOUSTON",0,zlawrence@indigoautogroup.com,0,0,Todd,Kelly,Zack,Raj,0,0,"INDIGO AUTO GROUP",No,No,0,0,0,,0,29,0,0,0,0,0,Blue,Wolf,Lawrence,Lawrence,"Completed Survey",LEA3490,0,0,0,0,0,0,0,0,0,0,0-5,"(866) 760-5530",0,"2.5 to 3.4 Stars",,DP,VP,GM,0,,Yes,,0,,Multi,0,TX,0,,0,No,0,0,Dealertrack,http://www.lamborghinihouston.com/,77090,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,LEA1940,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.kline-motors.com%2F/05-18-2015,0,0,"Kline Motors",,www.kline-motors.com/,http://www.kline-motors.com/,testing,116,http://www.kline-motors.com/,"Kline Motors",Unknown,0,3684,3684,19,3684,19,,,0,"1721 Main St",,0,0,0,0,0,0,,0,0,Winfield,USA,,,,"Kline Motors",0,,0,0,Patrick,Kristi,Jeremy,Jeremy,0,0,,,Yes,0,0,0,,0,64,0,0,0,0,0,Biddle,Biddle,Biddle,Biddle,"Attempted to Call",LEA1940,0,0,0,0,0,0,0,0,0,0,,"(620) 221-2040",0,None,,Owner,Owner,GM,0,,,DealerConnection,0,,,0,KS,0,,0,,0,0,Dealer.com,www.kline-motors.com/,67156,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,LEA1082,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.wallawallavalleyhonda.com%2F/05-18-2015,0,0,"Walla Walla Valley Honda",blake@wallawallavalleyhonda.com,http://www.wallawallavalleyhonda.com/,http://www.wallawallavalleyhonda.com/,testing,237,http://www.wallawallavalleyhonda.com/,"Walla Walla Valley Honda",Unknown,0,4254,4254,20,4254,20,,,0,"1240 SE Commercial Dr",,0,0,0,0,0,0,,0,0,"College Place",USA,,,,"Walla Walla Valley Honda",0,blake@wallawallavalleyhonda.com,0,0,William,Jared,Blake,Blake,0,0,,,Yes,0,0,0,,0,86,0,0,0,0,0,Underriner,Hamilton,Underriner,Underringer,"Attempted to Call",LEA1082,0,0,0,0,0,0,0,0,0,0,,"(509) 204-1412",0,None,,Owner,Owner,GM,0,,,xTime,0,,,0,WA,0,,0,,0,0,DealerInspire,http://www.wallawallavalleyhonda.com/,99324,4254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4254,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11,LEA10567,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.johnsoncars.com%2F/05-18-2015,0,0,"JEFF JOHNSON CHEVROLET  INC",csikes@johnsoncars.com,http://www.johnsoncars.com/,http://www.johnsoncars.com/,testing,116,http://www.johnsoncars.com/,"JEFF JOHNSON CHEVROLET  INC",Unknown,0,1324,1324,21,1324,21,,,0,"2533 Carrollton Pike",,0,0,0,0,0,0,,0,0,Woodlawn,USA,,,,"JEFF JOHNSON CHEVROLET  INC",0,csikes@johnsoncars.com,0,0,Sharon,Jeff,Adam,Chad,0,0,,,No,0,0,0,,0,24,0,0,0,0,0,Johnson,Johnson,Johnson,Sikes,"Attempted to Call",LEA10567,0,0,0,0,0,0,0,0,0,0,,"(276) 728-4800",0,None,,Owner,Owner,GM,0,,,,0,,,0,va,0,,0,,0,0,Other,http://www.johnsoncars.com/,24381,1324,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,LEA554,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.parkplaceastonmartin.com%2F/05-18-2015,0,0,"Park Place Aston Martin",socialmedia@parkplaceastonmartin.com,http://www.parkplaceastonmartin.com/,http://www.parkplaceastonmartin.com/,testing,500,http://www.parkplaceastonmartin.com/,"Park Place Aston Martin",Unknown,0,1825,1825,22,1825,22,,,0,"13626 NE 20TH ST",425,0,0,0,0,0,0,,0,0,BELLEVUE,USA,,,,"Park Place Aston Martin",0,socialmedia@parkplaceastonmartin.com,0,0,David,Butch,Ryan,Ryan,0,0,,,No,0,0,0,,0,16,0,0,0,0,0,Bingham,Bockmier,Vanderwel,Vanderwel,Research,LEA554,0,0,0,0,0,0,0,0,0,0,,"(425) 748-0129",0,"2.5 to 3.4 Stars",,CEO,President,GM,0,,,,0,,,0,WA,0,,0,,0,0,MotorWebs,http://www.parkplaceastonmartin.com/,98005,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,LEA11531,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.ainsworthmotors.com%2F/05-18-2015,0,0,"Ainsworth Motors Inc",ford1@threeriver.net,http://www.ainsworthmotors.com/,http://www.ainsworthmotors.com/,testing,109,http://www.ainsworthmotors.com/,"Ainsworth Motors Inc",Unknown,0,1061,1061,23,1061,23,,,0,"136 East 2nd Street",,0,0,0,0,0,0,,0,0,Ainsworth,USA,,,,"Ainsworth Motors Inc",0,ford1@threeriver.net,0,0,Bret,Kade,Reg,,0,0,,,No,0,0,0,,0,40,0,0,0,0,0,Younkin,Gracey,Pischel,,"Attempted to Call",LEA11531,0,0,0,0,0,0,0,0,0,0,,"(402) 387-1681",0,None,,Owner,"SLS MGR",GM,0,,,,0,,,0,NE,0,,0,,0,0,DealerCarSearch,http://www.ainsworthmotors.com/,69210,1061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,LEA7251,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.fuquachrysler.com%2F/05-18-2015,0,0,"Fuqua Chrysler Dodge",jenniferwall@fuquaautomotive.com,www.fuquachrysler.com/,http://www.fuquachrysler.com/,testing,160,http://www.fuquachrysler.com/,"Fuqua Chrysler Dodge",Unknown,0,2577,2577,24,2577,24,,,0,"127 East Commerce Street",,0,0,0,0,0,0,,0,0,Dunkirk,USA,,,,"Fuqua Chrysler Dodge",0,jenniferwall@fuquaautomotive.com,0,0,Kathy,"Rock A.",Scott,Mike,0,0,,,No,0,0,0,,0,63,0,0,0,0,0,Fuqua,Fuqua,Manwaring,McCarty,Research,LEA7251,0,0,0,0,0,0,0,0,0,0,,"(877) 682-1194",0,None,,VP,President,GM,0,,,,0,,,0,IN,0,,0,,0,0,Dealer.com,www.fuquachrysler.com/,47336,2577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,LEA17184,2015-05-18,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.jaguarcarlsbad.com%2Findex.htm/05-18-2015,0,0,"Jaguar Carlsbad",johannahhoehn@hoehnmotors.com,http://www.jaguarcarlsbad.com/index.htm,http://www.jaguarcarlsbad.com/index.htm,testing,204,http://www.jaguarcarlsbad.com/index.htm,"Jaguar Carlsbad",Unknown,0,3950,3950,25,3950,25,Advent,Advent,0,"5550 Paseo Del Norte",,0,0,0,0,0,0,0-100,0,0,Carlsbad,USA,"Over 2 years",,AutoAlert,"Jaguar Carlsbad",0,johannahhoehn@hoehnmotors.com,0,0,"Jo Hannah",Rick,Duncan,,0,0,"Hoehn Auto Group",No,No,0,0,0,,0,73,0,0,0,0,0,Hoehn,Blakemore,Child,,"Completed Survey",LEA17184,0,0,0,0,0,0,0,0,0,0,06-10,"(760) 494-5600",0,None,,GM,GM,GSM,0,,No,,0,Other,Multi,0,CA,0,,0,Yes,0,0,Dealer.com,http://www.jaguarcarlsbad.com/index.htm,92008,3950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
